NAM2	882067	884751
YLR466C-A	1070387	1070869
CSF1	306855	315731
COX17	131205	131414
YLR036C	221521	222132
YLR118C	384725	385408
RPL31B	931065	931755
TIS11	415801	416658
SWC7	892992	893390
YLR281C	704493	704960
KNS1	105686	107899
ECI1	706198	707040
ATP14	721999	722373
YLR307C-A	746848	747111
APC2	395758	398319
NOC3	154343	156334
UPS2	499578	500270
ATG26	530797	534393
YLR358C	843487	844050
FCF2	246324	246977
YLR466C-B	1071594	1071710
CDC123	570776	571858
COQ9	549511	550293
DPS1	109902	111575
ART10	904749	906305
YLR312C	757637	758833
LMO1	134302	136299
ENT4	65775	66518
YLR108C	366667	368124
YLR416C	954491	954889
RPS30A	712537	713158
ASP3-1	469317	470405
CMS1	156855	157730
RSA3	578362	579024
ILV5	838066	839253
RPS1A	1018141	1018908
TFS1	513162	513821
ADE16	199540	201315
TRX1	231702	232013
COA4	573466	573918
IOC2	329677	332115
PBA1	547853	548769
RNH203	447982	448314
PAU18	13083	13445
NEJ1	674427	675455
YLR428C	990617	990961
ARV1	622918	623883
NIT3	829489	830364
ZRT2	402794	404062
TOS4	520543	522012
YLR042C	229966	230451
VPS33	910235	912310
YLR122C	390954	391331
UBR2	187663	193281
SIR3	1019315	1022251
REH1	896374	897672
TAL1	836350	837357
YLR434C	1006025	1006408
UBI4	64062	65207
YLR149C	437631	439823
SMD3	434158	434463
YLR076C	283185	283607
TUB4	564860	566281
YLR437C-A	1012459	1012686
USB1	407283	408155
COX12	224921	225172
SLS1	421542	423473
STT4	738161	743863
YLR339C	805784	806335
BUD28	263577	263954
YLR334C	796698	797078
XYL2	274141	275211
ASP3-2	472969	474057
YBT1	41280	46265
SSA2	95566	97485
DIC1	826977	827873
YLR236C	611794	612117
YLR050C	245587	246072
YLR179C	514108	514713
UTP13	579318	581771
SEC39	1015568	1017697
REX2	259738	260547
PUS5	494494	495258
RPN13	965090	965560
SEC72	719789	720370
SMF3	210512	211933
PML1	176802	177416
YLR255C	645600	645953
YLR225C	587695	588918
FRE8	239347	241407
HIF1	99044	100201
COX8	909729	909965
YLL067C	585	4301
PET309	267813	270710
AFB1	228908	229582
PUF3	122075	124714
RPL8B	47859	48629
ASP3-4	486201	487289
RGR1	275378	278626
CTS1	708448	710136
PAU23	222685	223059
CPR6	572096	573211
VPS13	54211	63645
YLR154C-G	462522	462671
YPL071C	420048	420518
YPL102C	360003	360305
BMS1	139620	143171
YPL197C	174343	174756
YPR139C	813156	814058
RQC2	535820	538936
RTT10	199495	202536
YPR099C	729757	730113
OPT2	924304	926937
MMT2	126634	128088
NCA2	835563	837413
HUT1	87014	88033
KAR3	815734	817923
TPO3	837909	839777
HSP82	96496	98625
MLC2	911988	912479
PRM3	182655	183056
YPL264C	43283	44344
SGV1	864449	866422
KES1	278395	279699
SEC23	897361	899667
GIP3	292817	296647
MLH3	239350	241497
SVS1	241918	242700
SPE3	684556	685437
RPS6A	377291	378395
CLB5	773875	775182
YPR053C	665788	666243
ATG41	74309	74719
CMR3	584632	585585
MEI5	320962	321630
HOS1	682941	684353
GAL4	79711	82356
LSP1	550632	551657
RPC40	745828	746835
SSN3	473040	474707
COX10	224353	225741
RNY1	317641	318945
MKK2	287514	289034
AFT2	168088	169338
RDS2	299888	301228
KEL3	44551	46506
YPR130C	793374	793781
YPR177C	892313	892684
AIM45	564007	565041
YPL162C	243206	244027
HTS1	637379	639019
YPR174C	888043	888708
SUE1	831055	831675
SRP72	154290	156212
KIP2	257216	259336
HHO1	308828	309604
ARR2	939279	939671
PDR12	445842	450377
YPL073C	418499	418984
YPR197C	933898	934461
SRP54	711403	713028
YPR010C-A	582373	582734
GRE1	128632	129138
ICL2	567269	568996
ARR1	938148	939032
MEX67	229039	230838
YPR014C	587189	587518
ATG11	661137	664673
MRN1	195950	197788
RBD2	84509	85297
ULP1	512313	514178
OPI11	654524	654877
YPL238C	100474	100863
MRD1	749256	751919
UIP4	194512	195426
YPR148C	826833	828140
YPL261C	48996	49304
DSS4	593486	593917
IRC15	518734	520233
VPS4	886524	887837
YPR170C	882983	883318
YPR123C	786141	786575
YPR142C	818130	818693
REC8	569336	571378
RLM1	379120	381150
MRP2	876282	876629
MET16	876847	877632
CCL1	613377	614558
MGR2	364386	364727
YPR147C	825645	826559
SKS1	500675	502183
PAU22	7933	8427
JID1	675977	676882
YPL142C	282686	283003
VTC3	514511	517018
THI21	53498	55153
FEX2	13228	14355
YPL044C	469926	470474
HPA2	922909	923379
YPR195C	927965	928294
SUR1	451909	453057
MRX11	475118	475741
YPR003C	561504	563768
ISM1	475993	479001
SNF8	553627	554328
ALG5	120163	121167
YPL067C	425251	425847
ENV7	101608	102702
PRP46	266180	267535
VMA11	104946	105440
HST2	525810	526883
ERV2	646448	647038
PEX25	337436	338620
YPR146C	825347	825676
PEP4	259714	260931
TKL1	692796	694838
LCL1	453430	453735
COA2	188307	188513
DIB1	704225	704656
SPN1	795978	797210
YPL077C	409368	410090
PBI1	26611	28164
YPR050C	664953	665366
TRE1	216012	218363
SVL3	488887	491364
REV3	232593	237107
YPR160C-A	862577	862861
SET6	237956	239077
MRPS16	528985	529350
PUF2	650435	653662
FMP30	358000	359406
YPR077C	697131	697502
YPL182C	203306	203689
YPL277C	15405	16868
NAT3	793911	794498
LTP1	691933	692418
PHO85	492018	493037
KTR6	457118	458458
YPR159C-A	860314	860415
TFB2	319226	320767
FHL1	733623	736433
PZF1	909733	911022
SPP1	291366	292427
RPC82	917077	919041
SYH1	352863	355412
YPL222C-A	131870	132115
YPL113C	335953	337143
NAB3	185317	187725
CIN2	95372	96258
ERR2	9557	10870
MET12	504339	506312
YAH1	73363	73881
YPL119C-A	324024	324287
CUP9	213042	213962
EGD1	481428	481901
ASR1	719558	720424
YPL247C	82625	84196
CWC27	428711	429616
CLN2	64977	66614
YPL099C	363520	364068
EAF3	608826	610031
ODC1	298571	299503
RAD53	261727	264192
OPY2	695737	696819
YPR136C	802325	802837
SRL4	487362	488207
THP3	655140	656552
YPR011C	583062	584042
TBF1	306533	308221
UME1	289669	291051
PPT2	272294	272815
YPL080C	406172	406498
NHP6A	665693	665974
YPR145C-A	824690	824926
YPR078C	697147	698265
ORC4	866715	868304
BTS1	422885	423892
YIG1	169770	171155
AGC1	600649	603357
VIK1	71063	73006
OYE3	226169	227371
YPR063C	677812	678320
TFC8	542082	543848
IPL1	156490	157593
IQG1	90622	95109
YPL205C	163922	164266
YPL278C	15053	15355
ERI1	366529	366735
ELP3	384773	386446
HAL1	565787	566671
YPL135C-A	297678	297851
COG4	736984	739569
AIM44	252034	254310
SEC62	369839	370663
BET2	891101	892078
YPL191C	183597	184679
YPR204C-A	946856	947338
TIF3	868645	869955
DIG1	462481	463839
FRK1	283464	286061
NOC4	819765	821423
RPL36B	75699	76239
ANT1	791218	792204
PRM4	255913	256767
YPR098C	728947	729528
SYT1	721037	724717
RPA135	577585	581196
ELC1	466644	466943
YRF1-7	280	6007
PGC1	162632	163597
MEP3	810984	812453
EEB1	368071	369441
YPR027C	620425	621258
SEN54	396702	398105
IDI1	327864	328730
YPR126C	789077	789385
NVJ2	716156	718468
YPR059C	674314	674700
THI6	148569	150191
GRS2	702114	703970
TAF3	533642	534703
MNN9	460779	461966
GDE1	341068	344739
BEM4	244319	246220
SDD4	603911	607312
YPL068C	424215	425096
LGE1	453992	454990
BEM3	332100	335486
RPL11A	731224	731748
YPR015C	590283	591026
NOP53	276162	277529
YTH1	741438	742064
YPL035C	486564	486911
MOT1	398480	404083
PET20	250907	251668
YPL109C	345264	347389
GYP5	76669	79353
TIF6	592332	593069
APL4	624469	626967
YPR002C-A	560569	560766
SSE1	350194	352275
ASA1	708497	709828
URN1	832061	833458
PUS1	151515	153149
DBP1	324411	326264
ATP4	408010	408744
YPL025C	502473	503030
ARO7	674861	675631
YPL199C	172033	172755
APM1	51244	52671
HDA3	893797	895764
YPR096C	724842	725144
NIP100	220167	222773
YML089C	91041	91409
HAS1	850074	851591
COA6	758517	758831
NPL6	450058	451365
CTL1	622251	623213
PGA3	20761	21699
ADH6	911061	912143
PGM2	475897	477606
PRP24	802888	804222
CUE4	69735	70088
TUB1	97941	99400
MRE11	718575	720653
AIM33	94431	95369
CUS1	749930	751240
PSE1	888952	892221
TAF8	42043	43575
FET4	912880	914538
HMG1	115734	118898
COX14	14541	14753
RPL6A	123227	124172
SHH3	502144	502734
TIF11	789378	789839
IMD4	162194	164176
TEM1	145139	145876
RPM2	87123	90731
MED11	494100	494495
YML133C	461	4684
YMR052C-A	380069	380434
ADE17	507502	509280
RSE1	174220	178305
ATP25	460771	462609
YME2	870073	872625
YMR075C-A	415688	416053
NAM7	426712	429627
TPP1	570300	571016
BUL1	815651	818581
SSO2	626921	627808
UNG1	229734	230813
FPR3	120089	121324
AIM36	571277	572044
HFD1	490394	491992
MTG1	459424	460527
YMR111C	492404	493792
RAD33	246895	247428
ADE4	865559	867091
EIS1	332212	334743
SOK2	303236	305593
RAD14	665845	667044
RPS18B	222987	223828
NSE5	226994	228664
IRC21	412268	412873
RIT1	835326	836867
RPL13B	550206	551207
VPS20	421484	422149
YTA12	445609	448086
SNO1	457285	457959
YMR099C	463934	464827
JLP2	534944	535570
VAN1	40187	41794
FSH2	715638	716309
YMR321C	917579	917896
YMD8	202775	204103
YML122C	26038	26418
MIH1	341856	343520
ARG81	74398	77040
PHO84	24037	25800
YMR141C	549736	550044
YMR324C	922202	922444
HFA1	677193	683564
YML034C-A	209428	209826
INP1	670063	671325
ERG6	251839	252990
YMR158C-A	573194	573331
SKY1	698811	701039
ATG16	574476	574928
YMR307C-A	887731	887925
SCS7	809623	810777
YKU80	478301	480190
PRE8	85987	86739
MDM1	58939	62322
CEP3	597332	599158
PLB1	280590	282584
YMR326C	923494	923802
NGL2	840144	841691
MSC1	15135	16676
DYN3	864412	865350
TAF7	722613	724385
CYB2	165533	167308
RCE1	814364	815311
YML094C-A	82219	82620
VPS71	194913	195755
SCW10	879063	880232
RAD10	81481	82113
INP2	584271	586388
DNF3	578951	583921
YMR316C-A	905662	905973
PFK2	671887	674766
RNA1	741512	742735
NUP116	363364	366705
TRM732	784621	788883
TPS3	790205	793369
PEX12	324236	325435
IMP1	561956	562528
UBX4	404323	405573
DLT1	520761	521789
RAD52	212515	213930
YML018C	234771	235952
FMP42	713931	715445
PET111	779629	782031
SPC24	501250	501891
SAM37	391532	392515
VPS9	78335	79690
RGM1	624532	625167
YMR295C	858297	858890
YMR181C	623616	624080
CMC4	652594	652887
PDS5	416196	420029
RNT1	748262	749677
RPL20A	753225	753742
YMR306C-A	886183	886572
YMR193C-A	651072	651458
YMR114C	496343	497449
VBA1	443414	445102
YMR253C	775946	777190
YMR103C	472902	473264
YMR254C	777615	777923
ADH2	873291	874337
YPK2	473420	475453
NIP1	892988	895426
TGL3	899379	901307
RIM13	565999	568182
PPZ1	239458	241536
GIS4	256092	258416
TAF11	241989	243029
VTI1	658545	659198
YML6	224406	225365
YMR172C-A	607828	608211
YML101C-A	69409	69726
PRM6	180017	181075
PAI3	610159	610365
TRS130	703579	706887
CDC5	269019	271136
YMR122C	510701	511075
YMR057C	388359	388730
DSS1	842436	845345
GLC8	896914	897603
SNO4	918366	919079
RRN11	190244	191767
GLO1	261705	262685
TVP18	410762	411265
RRP5	725934	731123
ATM1	867555	869627
ATP18	103983	104162
PLB2	277561	279681
YML057C-A	160023	160412
YML009C-A	250675	251001
ASC1	499456	500688
YML053C	169116	169754
MRPL39	251304	251516
YML037C	204386	205408
CAT8	827028	831329
ALD2	601562	603082
YML012C-A	245537	245914
PAH1	590040	592628
ERG13	19060	20535
YMR279C	824729	826351
YMR316C-B	907321	907629
YML054C-A	167623	167781
RRN9	805326	806423
YMR304C-A	878780	879130
ROY1	782620	784281
MSS1	319437	321017
ARA2	350966	351973
FAR8	328660	330231
AIP1	451632	453479
STB2	380346	382898
NDI1	28266	29807
CTF18	422503	424728
YML007C-A	253162	253272
COX7	778945	779127
BUB2	386101	387021
URA10	806865	807548
YMR226C	721593	722396
COQ5	50031	50954
SGS1	640915	645258
MRPL44	720960	721403
MSN2	344403	346517
YML083C	99794	101050
YMR187C	634689	635984
PIF1	148953	151532
YMR209C	685911	687284
YMR252C	775315	775719
MSS11	587274	589550
SDD2	413036	413473
ZRC1	754838	756166
NDE1	554793	556475
COG8	129749	131572
ERG5	300869	302485
TCB3	124730	129367
SEC65	57866	58687
HER2	855399	856793
TUB3	22048	23683
EAR1	603868	605520
YMR102C	469848	472352
MRPS17	636291	637004
SUB1	348644	349522
RKR1	763351	768039
TIF34	557481	558524
YMR013C-A	296471	296620
YMR001C-A	271347	271577
AAC1	387315	388244
AEP2	833356	835098
ARG7	395054	396379
CCS1	347511	348260
ERB1	368094	370517
ERV41	139063	140214
PML39	55265	56269
ISF1	430079	431095
YML031C-A	214086	214421
RRB1	533163	534698
YMR310C	895716	896669
RCH1	339418	340722
NUP188	62582	67549
ALD3	599352	600872
NTE1	153219	158258
ALO1	95791	97371
SEC59	295179	296738
SAS2	522329	523345
YMR153C-A	565574	565909
EFR3	690695	693043
LCB1	859215	860891
SRT1	468445	469476
MME1	593367	594473
YMR265C	796540	797925
ERO1	11483	13174
ZDS1	811233	813980
PSO2	542978	544963
WAR1	112513	115347
YMR082C	431769	432125
MFT1	147505	148683
YMR086C-A	442026	442364
AMD1	206428	208860
YMR194C-A	652912	653136
MAC1	317165	318418
GID8	538689	540056
RPL15B	509734	510348
SMA2	140424	141533
YBR182C-A	595361	595555
YBL055C	115573	116829
LYS2	469748	473926
PAU9	7605	7733
YBR116C	474199	474726
YBR241C	702589	704055
SMP1	593506	594864
GAL10	276253	278352
YBR121C-A	482326	482484
PIM1	177874	181275
ALG7	705447	706793
ARC40	685438	686592
FZO1	586547	589114
ENP1	713004	714455
YBL086C	61202	62602
MCX1	673572	675134
PYC2	658707	662249
PET112	73070	74695
TIM12	427155	427484
YBL071C	90223	90531
ROT2	676357	679221
CST26	320416	321609
TBS1	541209	544493
MAL31	802631	804475
SUP45	530869	532182
GRX7	266725	267336
ORC2	360652	362514
STU1	153848	158389
AAR2	86722	87789
MIX23	9961	10551
UBP13	93639	95882
BIT2	742761	744398
GRS1	481364	483367
ETR1	292877	294019
YBR197C	615203	615856
YBR027C	294024	294356
EHT1	584807	586162
YBR090C	426333	427058
YBL071C-B	89458	89556
TCM62	324341	326059
YBP1	655576	657600
ECM2	368584	369678
ISW1	708150	711539
AKL1	356861	360187
BAP2	373861	375690
ALG3	69751	71127
TKL2	474392	476437
SSE2	573915	575996
SRO77	10847	13879
MED8	609082	609753
YBR013C	265492	265881
YBL029C-A	164488	164772
RER2	241708	242568
CHS3	284428	287925
TEL1	51019	59382
PRX1	100371	101156
SLA1	212632	216366
ROX3	44256	44918
MAP2	47363	48628
YBR238C	695107	697302
TIP1	372103	372735
OLA1	290681	291865
OM14	679549	680050
YBL100C	36989	37303
TAE1	734832	735530
HMT1	304930	305976
FES1	443821	444693
YBL010C	206107	206949
YBR053C	339675	340751
CMC2	110125	110539
RCF3	726618	727074
FUI1	138341	140260
URA7	143989	145728
HTA2	235394	235792
TAT1	376574	378433
HHF1	255373	255684
YBR056C-B	351293	351451
SPT7	401253	405251
DSF2	248806	251016
YBL028C	167518	167838
YPT10	737770	738369
QDR3	321876	323945
PHO3	427698	429101
TPS1	488905	490392
MUM2	352193	353293
IST2	420201	423041
YBR174C	582338	582652
DUG2	764970	767606
RTG3	22076	23536
YBL112C	2582	2899
SWC5	682179	683090
SEF1	96669	100115
FLR1	252563	254209
POP8	185998	186474
UBP14	353672	356017
CDC27	67169	69445
SLM4	391805	392293
RPL23A	59822	60739
ERT1	698354	699943
VID24	450881	451969
HIS7	714807	716465
EDE1	127895	132040
YBR099C	442924	443307
RRN6	199064	201748
YBR062C	365976	366600
THI2	700490	701842
ATG14	493081	494115
YBL070C	90605	90925
YSA1	461178	461873
ECM15	237153	237467
YBL111C	2907	5009
YBL036C	150447	151220
YBL094C	43765	44097
ILS1	81043	84261
RIB5	727386	728102
SLI15	551104	553200
YBL012C	203406	203807
YBL096C	43174	43482
IPP1	257112	257975
NHP6B	426190	426489
YBR103C-A	449320	449463
PHO89	796798	798522
ERD2	142112	142868
UBC4	406628	407169
SAF1	762784	764697
TRM7	364787	365719
CDS1	296369	297742
PTH2	112801	113427
YBR298C-A	805035	805256
COS2	810340	811479
TRS20	723736	724263
LDH1	632254	633381
YBR220C	662995	664677
PCS60	666720	668351
TOS1	563203	564570
POP7	571468	571890
RIB1	158656	159693
HSM3	746361	747803
CBP6	480435	480923
RPL19A	414186	415261
AGP2	499652	501442
TYR1	569842	571200
YBR131C-A	497650	497739
CMD1	457919	458362
YBR296C-A	800123	800242
SHE3	495592	496869
MRPL36	483970	484503
GPI18	244366	245667
NTH2	238941	241283
YBL113C	280	2658
APM3	778012	779463
RPS8A	88523	89125
IML3	453793	454530
YBR012C	259147	259566
NTC20	603685	604107
SSA3	84499	86448
EXO84	445062	447323
PIN4	122753	124759
PGI1	612236	613900
ABD1	690383	691693
PPS1	757620	760043
CSG2	309081	310313
GIP1	328173	330092
CTP1	783673	784572
RPG1	395383	398277
KAP104	270947	273703
MCM2	174920	177526
VMA2	491269	492822
PDX3	306269	306955
PEP1	186844	191583
ICS2	553543	554310
SEA4	18177	21293
YBR072C-A	382860	383021
YBR300C	808600	809097
MSI1	610614	611882
YBR262C	735720	736040
YBR085C-A	418907	419164
TFC1	484742	486691
PDB1	665153	666253
COR1	134143	135516
RPB5	548362	549009
UBX7	748061	749371
ARO4	716882	717994
NPL4	576344	578086
UMP1	581726	582172
HSL7	501804	504287
RIF1	751356	757106
SAS3	119379	121874
SSH1	768943	770415
SHG1	729734	730162
ALG14	379221	379934
TAF5	616127	618523
RPS6B	591712	592774
RFS1	338720	339352
PHO5	429548	430951
REB1	334386	336818
PET9	163041	163997
BMT2	527025	528038
YBR226C	673155	673565
YBR144C	533235	533549
YBR138C	513762	515336
PKC1	14241	17696
RXT2	434406	435698
YBR196C-B	614526	614630
NRG2	370037	370699
YBR292C	784702	785073
GAL7	274427	275527
YBR076C-A	391351	391617
ZTA1	330507	331511
LDB7	216587	217129
YBR277C	760215	760616
MBA1	599123	599959
ATG8	80378	80731
SCO1	310565	311452
MNN2	267710	269503
SDH8	742160	742576
SLM6	739936	740388
PRP6	344602	347301
POL30	424990	425766
CYC8	462870	465770
ARL1	567875	568426
DUR1,2	636703	642210
SMY2	579150	581372
REG2	337183	338199
SCS22	46565	47180
YBR196C-A	614024	614173
TSC3	356324	356566
YBL083C	69713	70138
SKT5	105316	107406
YBR219C	662499	663303
PTC4	487199	488380
TDP1	668663	670297
YBR201C-A	624493	624696
HAP3	181660	182094
POL12	151493	153610
RGD1	732639	734639
AME1	646158	647132
YBR063C	366970	368184
YPK3	294425	296002
YBL039C-A	144948	145031
OPY1	494353	495339
SEC18	398614	400890
ECM21	24946	28299
IRA1	517350	526628
YBR232C	683373	683732
BSC5	761123	762592
PHO23	441366	442358
NAM9	368595	370055
AAD14	16118	17248
MON2	71673	76583
SEC12	673274	674689
YNL140C	360917	361486
OCA1	438567	439283
IPI3	295960	297627
RHO5	299654	300649
CIT1	629622	631061
ATP11	43324	44280
POP1	231068	233695
POP2	719346	720647
MRPL10	103134	104102
TOM70	398684	400537
YNL043C	545589	545909
HOL1	728426	730186
MRPS12	694361	694822
ZIM17	51907	52431
COQ2	700541	701659
RPL18B	63570	64562
YIF1	146896	147840
ARP5	512668	514935
YNL205C	258155	258577
LEU4	424895	426754
PSD1	316169	317671
SIP3	160631	164320
URE2	219137	220201
RPA49	181361	182608
BRE5	716780	718327
YNL194C	272710	273615
EOS1	476932	478032
YNR005C	636931	637335
YNR064C	749136	750008
YNR068C	760067	760885
PET8	624975	625829
GCR2	264926	266530
SQS1	224796	227099
RTT106	256788	258155
YNR062C	744360	745343
YNL203C	259439	260050
RRG9	246460	247104
POR1	517994	518845
PHO91	649028	651712
ATP23	667410	668222
COG6	549468	551987
ASI3	616211	618241
SSN8	584320	585291
YNL058C	515763	516713
EMW1	45308	48022
YNL122C	398023	398370
YNL035C	568522	569691
SIS1	618507	619565
ZRG17	697614	699431
YNL120C	401033	401518
RLP7	626174	627142
SKP2	49397	51688
ATG3	639182	640114
MID1	84169	85815
YNL195C	271523	272308
KTR5	577205	578773
KSH1	586602	586820
SNO2	12208	12876
PGA2	349367	349756
YNL089C	456693	457169
KRI1	54122	55897
YNR071C	770440	771468
YNL050C	534079	534982
YNL017C	602138	602476
DSE4	755746	759099
BXI1	58898	59791
YNL146C-A	351386	351580
RIM21	78659	80260
SKO1	319416	321359
ERG24	109095	110411
ATO2	633008	633856
MRX7	250055	250315
PSY2	260627	263203
SEC2	126805	129084
CWC25	186346	186885
AIF1	777602	778738
ACC1	654673	661374
HUB1	687243	687464
FYV6	374171	374692
YNL143C	356794	357186
NRD1	172588	174315
MSO1	713023	713655
RIA1	326741	330073
MAN2	774792	776300
DCP2	402652	405564
YNR025C	672702	673061
JJJ1	220659	222431
ARK1	595623	597539
NNR1	263713	264453
MRPL22	303686	304615
RAS2	439602	440570
SFB2	535281	537911
HHT2	575640	576050
YNL019C	598376	599230
RPC31	347766	348521
RTC4	168043	169248
MCK1	56446	57573
IST1	144280	145281
NOP13	307401	308612
RCM1	591427	592899
YNL011C	611836	613170
PEX6	19541	22633
MLF3	486766	488124
NPR1	293137	295509
YCK2	343636	345276
MDG1	308957	310057
ESF2	723356	724306
SSK2	680694	685433
NOP15	417826	418488
MRP7	621313	622428
NAR1	198502	199977
HXT14	38707	40329
YNR029C	677199	678488
DGR1	381245	381391
YNR065C	750350	753700
FAP1	588263	591160
BIO5	731618	733303
GIM3	345669	346058
CPT1	379558	380831
YNL276C	118431	118826
YNL108C	419014	419826
MRPL17	171441	172286
WHI3	267608	269593
YDJ1	505868	507097
WSC2	105184	106695
KRE1	33294	34235
FMP41	318030	318809
ATX1	157644	157865
MRPL50	669774	670193
YNR077C	783287	783541
FKH2	495701	498289
IDH1	557920	559002
ALF1	349907	350671
YNR075C-A	781511	781603
GIS2	167329	167790
BNI1	129522	135383
YNL198C	266514	266816
NSG2	341069	341968
LTO1	156859	157455
YNL235C	209548	209979
CNM67	222724	224469
PFA3	27337	28347
YNR066C	753725	755035
BIO4	733356	734069
BNI5	322219	323565
CYB5	416940	417302
RPL16B	493956	495001
YNL179C	300666	301103
LYS9	714048	715388
RPS19B	61958	62943
ESBP6	390146	392167
PRP2	644320	646950
ZWF1	196426	197943
MPA43	179394	181022
ALP1	135940	137661
YNL115C	410119	412053
YNL097C-B	440797	440919
SLZ1	270275	271171
YNL114C	412684	413055
END3	470053	471102
YNL171C	315629	315997
YNL134C	372451	373581
NOG2	721120	723112
PDR16	215987	217042
ELA1	217523	218662
DSL1	158109	160373
MDJ2	22834	23274
SWS2	476188	476619
RSM19	695052	695327
YRF1-6	371	6098
YNL095C	444912	446840
RPS7B	443398	444315
SLM2	539911	541881
THO2	360924	365717
RPC34	634344	635297
PHA2	42071	43075
RPD3	18001	19302
YNL013C	609133	609510
IBD2	325265	326320
GOR1	121118	122170
TDA7	305070	306980
YNR061C	742881	743540
ARC35	693019	694047
EFM6	587107	587847
YNL018C	599936	601774
SPS18	258375	259277
INP52	420944	424495
GCD10	508776	510212
FIG4	28739	31378
FPR1	371882	372226
YNL144C	352820	355042
ASI2	338478	339347
YNL184C	292557	292883
PDR17	145563	146615
MRPL19	292193	292669
ALG9	235996	237663
TPM1	478566	479165
SUI1	187170	187496
PIR5	117962	118825
RCY1	50629	53151
EFM3	664000	665019
YUR1	151713	152999
GZF3	209922	211577
EMC2	586495	587373
BBC1	398937	402410
SWE1	76803	79262
YJL086C	272478	272846
VPS55	518763	519185
AIM25	616351	617334
YJR012C	459795	460418
YAE1	567019	567444
STR2	665218	667137
HAM1	568806	569399
CCT8	419957	421663
YJR085C	585120	585437
YJL202C	53943	54290
CTK2	423138	424109
DAN1	708811	709707
YJR098C	613186	615156
GSM1	229025	230881
SSY5	126853	128952
ATG36	82095	82976
PRM10	217705	218856
UTR1	526884	528476
YJR023C	469804	470205
RPS4A	702027	703068
TDH2	453683	454681
RFA3	96161	96529
SSC1	519638	521602
SWI3	92053	94530
RTT101	349580	352108
YJL195C	69241	69942
MBB1	59856	60182
IMA5	24341	26086
RPC17	414285	414770
JHD2	644304	646490
NOP9	417562	419562
ALY2	274862	278002
RBH2	483959	486196
YJL119C	191572	191895
IMA4	16767	18536
HIR3	690750	695696
COS5	742848	743999
RPS21B	156550	157273
TPK1	109966	111159
PAU1	8776	9138
PRY1	289875	290774
TOH1	99704	100894
BIT61	326242	327873
TOK1	254737	256812
YJL163C	111666	113333
AIM24	580432	581616
OST1	433221	434651
TES1	467232	468281
FIP1	603220	604203
REC107	468555	469579
YJL070C	307971	310637
VPS53	388385	390853
YJR038C	503710	504072
HOM6	689445	690524
ARP3	557809	559158
EAF6	581914	582255
ICS3	294666	295061
NPA3	570967	572124
BNA1	471138	471671
YJL107C	218853	220016
VTC4	411234	413399
INO1	134332	135933
GLG2	154985	156127
SMC3	299157	302849
CIS3	122265	122948
ILV3	464451	466208
NUC1	40194	41183
UBX6	347447	348637
YJL127C-B	181551	181709
PRY3	291336	293981
HAL5	106894	109461
MPH3	738008	739816
ARP4	283802	285271
MET5	678957	683285
LOH1	375115	375774
YJR056C	541792	542502
PSF2	305221	305862
IRC9	147819	148211
SOP4	72710	73414
RPS22A	74910	75302
YJL182C	85435	85752
DPB11	262757	265051
CPA2	629585	632941
SPT10	182298	184220
SAG1	442909	444861
SET2	102227	104428
HUL4	500713	503391
JJJ2	113878	115629
POL32	516461	517513
OPT1	33850	36249
APS3	395931	396592
ENT3	654737	655963
YJR011C	458641	459426
TTI2	677441	678706
ACO2	56444	58813
BUD19	76202	76510
ASG7	101150	101779
TRK1	173599	177306
GYP6	358300	359676
FAR1	123836	126328
GEA1	486586	490812
MPM1	314114	314872
MIR1	577255	578190
SPC1	458077	458361
RAV1	492378	496451
YJL068C	313016	313915
NUP192	368748	373799
ATP12	87583	88560
MRX5	141419	142567
NTA1	553476	554849
GRR1	590872	594327
YJL027C	391833	392249
YJL026C-A	393066	393287
VPS70	656254	658689
YJL206C	47659	49935
YJL047C-A	349044	349178
CDC11	575354	576601
YJR124C	652892	654238
LAA1	41389	47433
GCD14	185528	186679
YJL007C	422698	423012
YJL225C	466	6130
YJL211C	36757	37200
OPI3	572315	572935
PMT4	698326	700614
AIM23	164278	165348
DAN4	712255	715740
MDE1	470230	470964
ESS1	466521	467033
APS2	544732	545175
THI11	728574	729596
MRPL8	315759	316475
IME1	604569	605651
GSH1	234320	236356
ZAP1	330431	333073
URB2	510239	513763
SCP160	285558	289226
JSN1	595061	598336
RPE1	190374	191090
TIF2	153504	154691
ANB1	524908	525381
SNA3	136372	136773
IKS1	328118	330121
URA2	165723	172367
UTP18	310922	312706
GWT1	261080	262552
DLS1	315054	315557
MTC1	188004	189440
ILM1	643490	644101
VPS25	619157	619765
SYS1	431589	432200
FBP26	129285	130643
VPS35	131101	133935
TAD2	380249	381001
MRX12	440994	442553
NCA3	193860	194873
LSM1	187126	187644
SOD1	622550	623014
YJL215C	26412	26771
LIA1	569621	570598
PET130	397355	398398
KHA1	251821	254442
MCM22	676059	676778
UTP10	212000	217309
MAD3	409493	411040
YAK1	147967	150390
YJL133C-A	159623	159847
ATG27	89282	90097
YJL197C-A	65805	66086
YJR162C	744911	745261
ELO1	67850	68782
YJL015C	407142	407426
APQ13	298460	298876
NCE101	50139	50443
RSM7	638232	638975
PXP2	635855	636706
BET4	386368	387438
YJL052C-A	337884	338003
ACF4	582608	583537
PBS2	178097	180103
LSO1	448477	448758
TRL1	270002	272485
RSF2	658917	663059
